72,면류,오징어짬뽕,124,g,510,84,10,15,6,1750,12,7,0
73,면류,고추비빔면,130,g,550,80,8,22,13,1130,0,11,0
74,면류,사리곰탕면,110,g,475,74,11,15,6,1700,0,8,0
75,면류,채식주의순,120,g,510,81,11,16,6,1930,0,8,0
76,면류,신라면,120,g,505,81,11,15,4,1790,0,7,0
77,면류,얼큰한너구리,120,g,505,81,7,17,4,1700,0,8,0
78,면류,모듬해물탕면,125,g,540,87,10,17,4,1750,2,9,0
79,면류,신라면블랙,130,g,550,86,13,17,6,1790,6.5,8,0
80,면류,순한너구리,120,g,500,80,9,16,4,1420,0,8,0
81,면류,무파마탕면,122,g,505,83,10,15,4,1720,0,7,0
82,면류,사리곰탕면,100,g,431.82,67.27,10,13.64,5.46,1545.46,0,7.27,0
83,면류,농심라면육개장,120,g,515,79,11,17,6,1780,0,8,0
84,면류,진짜진짜,116,g,495,78,10,16,2,1790,0,8,0
85,면류,안성탕면컵,66,g,285,44,5,10,3,1150,0,5,0
86,면류,신라면 큰사발,114,g,495,78,8,17,4,1550,0,8,0
87,면류,신라면컵,65,g,290,45,5,10,2,1290,0,5,0
88,면류,육개장사발면,86,g,375,53,7,15,1,1590,0,7,0
89,면류,무파마큰사발,112,g,485,75,10,16,4,1570,0,8,0
90,면류,새우탕큰사발면,115,g,500,75,10,18,4,1710,5,9,0
91,면류,김치큰사발,112,g,480,75,9,16,4,1430,0,8,0
92,면류,사리곰탕큰사발면,111,g,495,77,8,17,5,1670,0,8,0
93,면류,육개장큰사발면,110,g,485,75,10,16,4,1610,5.5,8,0
94,면류,짜파게티 큰사발면,123,g,560,85,10,20,8,1270,0,9,0
95,면류,오징어짬뽕컵,67,g,290,45,5,10,3,1240,10,4.5,0
96,면류,육개장라면,116,g,515,77,11,18,2,1780,2,9,0
97,면류,야채라면,100,g,350,76,9,1,7,1740,0,0,0
98,면류,신라면사발면(KAL),91,g,390,62,6,13,3,1670,0,6,0
99,면류,사천짜파게티큰사발,115,g,535,77,9,21,7,1030,0,9,0
100,면류,하모니,122,g,515,76,8,20,14,900,0,9,0
101,과일·채소류음료,카프리썬 딸기키위,200,g,95,23,0,0,23,10,0,0,0
102,과일·채소류음료,과일·채소류음료 V8 토마토 레몬,290,g,88,21,1,0,21,19,0,0,0
103,과일·채소류음료,카프리썬 사파리,200,g,90,23,0,0,23,15,0,0,0
104,과일·채소류음료,카프리썬 오렌지,200,g,92,23,0,0,23,10,0,0,0
105,과일·채소류음료,카프리썬 오렌지망고,200,g,110,27,0,0,27,10,0,0,0
106,과일·채소류음료,웰치포도 크랜베리,290,g,148,37,0,0,37,0,0,0,0
107,과일·채소류음료,웰치포도 블루베리,290,g,148,37,0,0,37,0,0,0,0
108,과일·채소류음료,카프리썬 오렌지트로피칼,330,g,38.4,9.3,0,0,9.3,0,0,0,0
109,과일·채소류음료,카프리썬 사과,200,g,90,22,0,0,22,10,0,0,0
110,과일·채소류음료,과일·채소류음료 V8 야채주스,163,g,30,7,1,0,6,330,0,0,0
111,과일·채소류음료,과일·채소류음료 V8 토당주스,200,g,52,12,1.1,0.2,11,25,0,0,0
112,과일·채소류음료,과일·채소류음료 V8 당근레몬,290,g,122,27,1,1.1,26,20,0,0,0
113,과일·채소류음료,웰치 청포도 주스,200,g,110,26,0.7,0.4,26,9,0,0,0
114,과일·채소류음료,카프리썬 애플블랙커런트,330,g,41.6,10,0,0,10,0,0,0,0
115,과일·채소류음료,웰치 포도 주스,200,g,127,30,1,0.3,30,8,0,0,0
116,과일·채소류음료,웰치 포도 주스,160,g,89,21,0.6,0.3,21,7,0,0,0
117,과일·채소류음료,웰치 오렌지 주스,200,g,103,21,2,1.2,17,4,0,0,0
118,과일·채소류음료,웰치 오렌지 주스,160,g,76,16,1,0.9,14,4,0,0,0
119,과일·채소류음료,웰치 청포도 주스,160,g,89,21,0.6,0.3,21,7,0,0,0
120,과일·채소류음료,웰치 백포도 복숭아 주스,200,g,125,30,0.6,0.4,30,10,0,0,0
121,과일·채소류음료,웰치 백포도 복숭아 주스,160,g,100,24,0.4,0.3,24,8,0,0,0
122,과일·채소류음료,과일·채소류음료 V8 토마토 주스,200,g,32,7,1.5,0.4,4,190,0,0,0
123,탄산음료류,웰치 화이트 그레이프맛,355,g,176,44,0,0,40,0,0,0,0
124,탄산음료류,웰치 스트로베리맛,355,g,184,46,0,0,42,0,0,0,0
125,탄산음료류,웰치 그레이프맛,355,g,184,46,0,0,42,0,0,0,0
126,탄산음료류,웰치 그레이프맛,250,g,132,33,0,0,30,0,0,0,0
127,기타음료,파워오투 오렌지레몬,500,g,88,22,0,0,14,6,0,0,0
128,기타음료,파워오투 애플키위,500,g,72,18,0,0,14,6,0,0,0
129,과자류,롱앤키(대상㈜),0.6,g,0,0,0,0,0,0,0,0,0.19
130,과자류,튼튼케어 초유+칼슘(대상㈜),6,g,24,4,1,0.5,2,0,0,0.2,0.23
131,잼류,청정원사과쨈 (복음자리),20,g,50,13,0,0,12,0,0,0,0.2
132,잼류,청정원포도쨈(복음자리),20,g,50,13,0,0,13,0,0,0,0.2
133,잼류,청정원유기농블루베리쨈 (복음자리),20,g,48,12,0,0,11,0,0,0,0.2
134,잼류,청정원유기농딸기쨈 (복음자리),20,g,50,13,0,0,11,0,0,0,0.2
135,잼류,청정원아이사랑딸기쨈 (복음자리),20,g,50,12,0,0,6,0,0,0,0.2
136,어육가공품,청정원 뿌까마또르 담백한 맛(대상㈜),23,g,45,4,2,2.1,1,90,0,0,0.18
137,어육가공품,우리쌀 옛날소시지(대상㈜),30,g,50,8,2,1.2,0,180,0,0,0.21
138,어육가공품,청정원 코코몽 소시지(대상㈜),30,g,60,7,1,3,0,180,5,0.4,0.21
139,어육가공품,청정원 뿌까마또르(대상㈜),40,g,75,5,4,4.6,1,210,14,1,0.2
140,식용유지류,쉐프원 옥수수유(대상㈜),100,g,900,0,0,100,0,5,0,15,0
141,식용유지류,쉐프원 100 % 통참깨 참기름(대상㈜),100,g,900,0,0,100,0,0,0,15,0
142,식용유지류,청정원 통참깨 참기름(대상㈜),100,g,900,0,0,100,0,0,0,15,0
143,식용유지류,청정원 카놀라유(대상㈜),100,g,900,0,0,100,0,0,0,7,0
144,식용유지류,청정원 포도씨유(대상㈜),100,g,900,0,0,100,0,0,0,11,0
145,식용유지류,청정원 쌀눈유(대상㈜),100,g,900,0,0,100,0,0,0,22,0
146,식용유지류,청정원 옥수수유(대상㈜),100,g,900,0,0,100,0,5,0,15,0
147,식용유지류,청정원 올리브유(대상㈜),100,g,900,0,0,100,0,0,0,14,0
148,식용유지류,쉐프원 아이쑥쑥 비타스쿨(대상㈜),100,g,900,0,0,100,0,0,0,16,0
149,식용유지류,쉐프원 100 % 콩식용유(대상㈜),100,g,900,0,0,100,0,0,0,16,0
150,식용유지류,쉐프원 카놀라유(대상㈜),100,g,900,0,0,100,0,0,0,7,0
151,면류,청정원유기수라당면 (중국OEM),25,g,85,21,0,0,0,0,0,0,0.2
152,면류,민속당면 (한밭식품),25,g,85,21,0,0,0,0,0,0,0.2
153,면류,뷰티칼로리면하노이국수(대상㈜ 한미식품),205,g,94.92,20.09,2.05,0.62,4.1,1799.9,0,0,0
154,면류,뷰티칼로리면잔치국수(대상㈜ 한미식품),205,g,94.92,20.91,2.05,0.41,2.05,1580.55,0,0,0
155,면류,뷰티칼로리면토마토스파게티(대상㈜ 한미식품),265,g,155.02,18.02,2.92,7.95,9.01,840.05,0,1.59,0
156,면류,뷰티카로리면콩국수(대상㈜ 한미식품),205,g,159.9,20.91,11.07,3.48,0,690.85,0,0.62,0
157,면류,뷰티칼로리면야끼우동(대상㈜ 한미식품),216,g,124.85,21.17,3.02,3.24,10.15,879.12,0,0.86,0
158,면류,뷰티칼로리면비빔면(대상㈜ 한미식품),225,g,139.95,24.08,2.02,4.28,17.1,1329.75,0,0.68,0
159,면류,뷰티칼로리면볶음짬뽕(대상㈜ 한미식품),219,g,155.05,19.93,3.07,7.01,5.91,970.17,0,1.31,0
160,면류,뷰티칼로리면메밀소바(대상㈜ 한미식품),218,g,110.09,26.16,1.09,0,13.95,1730.05,0,0,0
161,면류,뷰티칼로리면새싹동치미물냉면(대상㈜ 한미식품),218,g,110.09,27.03,2.18,0,15.04,1430.08,0,0,0
162,면류,청정원오푸드유기농소면 (은성식품) ,100,g,365,76,11,2,6,1090,0,0,0
163,면류,청정원오푸드유기농녹차소면 (은성식품),100,g,360,76,11,1.5,6,1090,0,0,0
164,면류,청정원찰진국수(중면) (대정농산㈜),100,g,370,78,11,1.5,1.7,1030,0,0,0
165,면류,청정원우리밀찰진국수 (대정농산㈜),100,g,350,76,12,0,1,1050,0,0,0
166,면류,청정원찰진국수(소면) (대정농산㈜),100,g,370,78,11,1.5,1.7,1030,0,0,0
167,면류,청정원 스파게티(대상㈜),100,g,360,75,12,1,3,0,0,0.3,0
168,과일·채소류음료,엄마가 선택한 클로렐라(오렌지맛)(대상㈜),100,g,50,11,0,0.5,9,5,0,0,0
169,과일·채소류음료,롱앤키 생과일딸기(대상㈜),120,g,90,21.6,1.2,0,16.8,6,0,0,0
170,과일·채소류음료,홍초와양파(대상㈜),100,g,60,15,0,0,10,5,0,0,0
171,과일·채소류음료,와일드 아사이(대상㈜),70,g,45.5,9.1,0,0.56,8.4,3.5,0,0,0.21
172,과일·채소류음료,장편한녹즙(대상㈜),120,g,48,12,1.2,0,9.6,6,0,0,0
173,과일·채소류음료,롱앤키 케일(대상㈜),120,g,48,12,1.2,0,9.6,6,0,0,0
174,과일·채소류음료,어린보리잎과발아현미(대상㈜),120,g,36,9.6,1.2,0,8.4,36,0,0,0
175,과일·채소류음료,웰코미 트로피컬후르츠(대상㈜),80,g,56,13.6,2.32,0,8.8,12,0,0,0.32
176,과일·채소류음료,알로에(대상㈜),100,g,100,25,0,0,12,15,0,0,0
177,과일·채소류음료,데일리업 식물혼합Ex엑스(대상㈜),100,g,45,11,0,0,10,20,0,0,0
178,과일·채소류음료,콜라겐(대상㈜),100,g,80,15,5,0,0,45,0,0,0
179,과일·채소류음료,석류(대상㈜),100,g,55,13,0,0,12,15,0,0,0
180,인삼·홍삼음료,홍삼순액100(대상㈜),50,g,0,0.5,0,0,0,10,0,0,0
181,인삼·홍삼음료,홍삼진액(대상㈜),50,g,0,0.5,0,0,0,10,0,0,0
182,인삼·홍삼음료,홍삼기력골드프리미엄(대상㈜),50,g,30,7,0,0,5,0,0,0,0
183,기타음료,청정원홍초산수유 (대상㈜) ,25,g,45,12,0,0,6,0,0,0,0.2
184,기타음료,청정원홍초체리 (대상㈜),25,g,40,11,0,0,6,0,0,0,0.2
185,기타음료,청정원홍초백년초 (대상㈜),25,g,40,10,0,0,7,0,0,0,0.2
186,기타음료,청정원홍초마테레몬(대상㈜),25,g,30,8,0,0,6,29,0,0,0.2
187,기타음료,청정원홍초매실 (대상㈜),25,g,50,13,0,0,6,0,0,0,0.2
188,기타음료,청정원홍초오디 (대상㈜),25,g,35,10,0,0,6,0,0,0,0.2
189,기타음료,청정원홍초아이스블루베리 (태웅식품),25,g,10.25,2.75,0,0,1.75,0,0,0,0.2
190,기타음료,청정원홍초아이스석류 (태웅식품),25,g,10.5,2.75,0,0,0.3,0,0,0,0.2
191,기타음료,콜라겐 엘라스틱(대상㈜),70,g,45.5,6.3,5.6,0,5.6,10.5,0,0,0.21
192,기타음료,발효홍삼 6년근(대상㈜),80,g,20,4.8,0,0,4,16,0,0,0.32
193,기타음료,뉴케어 하루영양愛(애) 고구마맛(대상㈜),200,g,200,38,5,6,8,150,0,0.8,0
194,기타음료,뉴케어 하루영양愛(애) 고소한맛(대상㈜),200,g,200,38,5,6,8,180,0,0.8,0
195,기타음료,마이 씨크릿젤(대상㈜),35,g,24.85,8.05,0,0,1.19,21,0,0,0.21
196,기타음료,레디톡(대상㈜),340,g,578,142.8,1.36,3.4,125.8,51,0,0,0
197,기타음료,청정원홍초복분자 (대상㈜),25,g,35,10,0,0,5,0,0,0,0.2
198,기타음료,청정원홍초석류 (대상㈜),25,g,35,9,0,0,6,0,0,0,0.2
199,기타음료,청정원홍초블루베리 (대상㈜),25,g,40,10,0,0,5,0,0,0,0.2
200,특수의료용도등식품,마이 다이어트레시피 모닝쉐이크(대상㈜),35,g,105,17.85,6.3,2.1,7,29.75,10.5,0.52,0.21
201,특수의료용도등식품,뉴케어 토로미 퍼펙트,200,g,560,180,2,0,18,2520,0,0,0
202,특수의료용도등식품,마이 다이어트레시피 나이트쉐이크(대상㈜),35,g,105,17.85,2.8,2.1,7,29.75,10.5,0.52,0.21
203,특수의료용도등식품,뉴케어 프로틴 퍼펙트,10,g,38,0.5,9,0,0,10,0,0,0.2
204,특수의료용도등식품,뉴케어 KD+,200,g,400,49,15,17,7.6,140,0,1.36,0
205,특수의료용도등식품,뉴케어 하이프로틴,200,g,200,24,13,6,3.2,210,0,2.4,0
206,특수의료용도등식품,뉴케어 홍삼맛,200,g,200,31,7,6,6.8,110,0,0.8,0
207,특수의료용도등식품,뉴케어 커피맛,200,g,200,30,7,6,9,110,0,1.28,0
208,특수의료용도등식품,뉴케어 칼로리1.5,200,g,300,41,13,10,2.8,200,0,2.3,0
209,특수의료용도등식품,뉴케어 딸기맛,200,g,200,30,7,6,6.8,130,0,1.28,0
210,특수의료용도등식품,뉴케어 검은깨,200,g,200,31,7,6,6.8,110,0,0.8,0
211,특수의료용도등식품,뉴케어 KD(대상㈜),200,g,400,64,6,14,4,120,0,1.1,0
212,특수의료용도등식품,뉴케어 화이바(대상㈜),200,g,200,28,8,7,1,150,0,1.8,0
213,특수의료용도등식품,뉴케어 당뇨식(대상㈜),200,g,200,22,9,9.56,4,160,0,1.4,0
214,특수의료용도등식품,뉴케어 구수한맛(대상㈜),200,g,200,30,7,6,7,130,0,1.4,0
